Year,Language,Count
2017,Swift,72
2017,JavaScript,5716
2017, Python,10719
2017, Ruby,3174
2017, SQL,18466
2017,Java,5902
2017, PHP,9765
2017,Matlab,133
2017, R,1482
2017,NA,14767
2017, Rust,412
2017,CoffeeScript,698
2017, Clojure,214
2017, Elixir,223
2017, Erlang,232
2017, Haskell,536
2017, JavaScript,17159
2017,C#,8596
2017,Objective-C,305
2017, Swift,2296
2017,R,152
2017,C,5563
2017, C++,4628
2017, Java,8622
2017,Assembly,1823
2017, C,1411
2017, VB.NET,2240
2017, Matlab,1436
2017,Perl,135
2017,PHP,525
2017, Scala,1261
2017, Objective-C,2044
2017, F#,433
2017, TypeScript,3479
2017, Lua,1001
2017, VBA,1546
2017, Groovy,589
2017,C++,3527
2017, C#,3880
2017, Perl,1450
2017,Go,559
2017,Elixir,157
2017, Smalltalk,258
2017, Visual Basic 6,1063
2017, Go,998
2017,Python,985
2017, Common Lisp,225
2017,VB.NET,33
2017,Ruby,150
2017,SQL,288
2017,Common Lisp,48
2017,Groovy,604
2017, Dart,108
2017, CoffeeScript,494
2017,Scala,48
2017,Erlang,49
2017,Clojure,177
2017,Rust,4
2017, Julia,110
2017,Haskell,113
2017,Lua,38
2017,Julia,28
2017,Dart,37
2017, Hack,85
2017,VBA,28
2017,Hack,22
2017,Smalltalk,69
2017,F#,24
2017,Visual Basic 6,8
2017,TypeScript,9
2018,JavaScript,54686
2018,Python,30359
2018,HTML,53628
2018,CSS,50979
2018,Bash/Shell,31172
2018,NA,20521
2018,C#,26954
2018,SQL,44670
2018,TypeScript,13626
2018,C,18042
2018,C++,19872
2018,Java,35521
2018,Matlab,4564
2018,R,4813
2018,Assembly,5760
2018,CoffeeScript,2603
2018,Erlang,886
2018,Go,5532
2018,Lua,2733
2018,Ruby,7911
2018,PHP,24071
2018,VB.NET,5254
2018,Swift,6310
2018,Groovy,3373
2018,Kotlin,3508
2018,Objective-C,5510
2018,Scala,3420
2018,F#,1115
2018,Haskell,1961
2018,Rust,1857
2018,Julia,430
2018,VBA,3810
2018,Perl,3280
2018,Cobol,590
2018,Visual Basic 6,3087
2018,Delphi/Object Pascal,2025
2018,Hack,254
2018,Clojure,1032
2018,Ocaml,470
2019,HTML/CSS,55466
2019,Java,35917
2019,JavaScript,59219
2019,Python,36443
2019,C++,20524
2019,C,18017
2019,C#,27097
2019,SQL,47544
2019,VBA,4781
2019,R,5048
2019,Bash/Shell/PowerShell,31991
2019,Ruby,7331
2019,Rust,2794
2019,TypeScript,18523
2019,WebAssembly,1015
2019,Other(s):,7920
2019,Go,7201
2019,PHP,23030
2019,Assembly,5833
2019,Kotlin,5620
2019,Swift,5744
2019,NA,1314
2019,Objective-C,4191
2019,Elixir,1260
2019,Erlang,777
2019,Clojure,1254
2019,F#,973
2019,Scala,3309
2019,Dart,1683
2020,C#,18041
2020,HTML/CSS,36181
2020,JavaScript,38822
2020,Swift,3397
2020,Objective-C,2340
2020,Python,25287
2020,NA,7083
2020,Ruby,4046
2020,SQL,31413
2020,Java,23074
2020,PHP,15007
2020,C,12487
2020,TypeScript,14578
2020,Bash/Shell/PowerShell,18980
2020,Kotlin,4468
2020,R,3288
2020,VBA,3499
2020,Perl,1796
2020,Scala,2052
2020,C++,13707
2020,Go,5038
2020,Haskell,1222
2020,Rust,2929
2020,Dart,2280
2020,Julia,519
2020,Assembly,3553
2021,C++,20057
2021,HTML/CSS,46259
2021,JavaScript,53587
2021,Objective-C,2310
2021,PHP,18130
2021,Swift,4204
2021,Python,39792
2021,Assembly,4632
2021,C,17329
2021,R,4185
2021,Rust,5799
2021,TypeScript,24909
2021,Bash/Shell,22385
2021,SQL,38835
2021,C#,22984
2021,Java,29162
2021,Node.js,27975
2021,PowerShell,8871
2021,Ruby,5569
2021,Perl,2028
2021,Matlab,3846
2021,Kotlin,6866
2021,Julia,1068
2021,Haskell,1749
2021,Delphi,1731
2021,Go,7879
2021,Scala,2148
2021,Dart,4965
2021,NA,1082
2021,VBA,3847
2021,Groovy,2479
2021,Clojure,1552
2021,APL,536
2021,LISP,1096
2021,F#,804
2021,Elixir,1438
2021,Erlang,651
2021,Crystal,466
2021,COBOL,437
2022,NA,2293
2022,JavaScript,46443
2022,TypeScript,24752
2022,C#,19883
2022,C++,16024
2022,HTML/CSS,39142
2022,Python,34155
2022,SQL,35127
2022,Swift,3489
2022,Lua,2867
2022,PHP,14827
2022,C,13692
2022,Java,23644
2022,Delphi,2311
2022,Bash/Shell,20656
2022,PowerShell,8575
2022,Rust,6625
2022,Elixir,1528
2022,Erlang,641
2022,Ruby,4299
2022,R,3308
2022,Scala,1837
2022,VBA,3185
2022,Dart,4648
2022,Go,7922
2022,Kotlin,6507
2022,Groovy,2357
2022,MATLAB,2913
2022,Perl,1644
2022,Haskell,1577
2022,Julia,1084
2022,LISP,932
2022,Assembly,3887
2022,F#,730
2022,Clojure,1070
2022,APL,504
2022,Crystal,340
2022,Fortran,646
2022,Objective-C,1698
2022,SAS,435
2022,OCaml,422
2022,Solidity,1031
2022,COBOL,464
2023,NA,2044
2023,HTML/CSS,46396
2023,JavaScript,55711
2023,Python,43158
2023,Bash/Shell (all shells),28351
2023,Go,11592
2023,PHP,16274
2023,Ruby,5454
2023,SQL,42623
2023,TypeScript,34041
2023,Ada,677
2023,Clojure,1105
2023,Elixir,2028
2023,Java,26757
2023,Lisp,1342
2023,OCaml,614
2023,Raku,156
2023,Scala,2422
2023,Swift,4072
2023,Zig,729
2023,Rust,11427
2023,C#,24193
2023,PowerShell,11902
2023,C++,19634
2023,Kotlin,7935
2023,Solidity,1168
2023,C,16940
2023,Perl,2151
2023,Dart,5273
2023,Haskell,1829
2023,Assembly,4753
2023,Delphi,2831
2023,R,3702
2023,Lua,5336
2023,MATLAB,3339
2023,VBA,3107
2023,Visual Basic (.Net),3568
2023,Julia,1010
2023,F#,849
2023,Groovy,2976
2023,APL,225
2023,Objective-C,2019
2023,GDScript,1495
2023,Crystal,389
2023,Cobol,576
2023,Fortran,833
2023,Prolog,776
2023,Erlang,868
2023,Apex,579
2023,SAS,427
2023,Nim,331
2023,Flow,214
